pointid,Depth,NPP,Wave_exposure,Recreational_fishermen_50km,Coral_area_UFRTM_20km,Deepwater,Marina_slips_25km,SST,Nursery_mangroves,SG_permits_50km,FSA,Total_gravity
6728,-20,395.8774414,7.4999847,59419,161167,2231.37085,644,297.1158142,633420.125,35,5604.163086,491
6729,-20,394.7918396,7.500628,59419,161167,2131.37085,644,297.1182556,628827.0625,35,5562.741699,491
6730,-21,393.7822571,7.5012717,59419,161146,2031.37085,644,297.120697,622196.9375,35,5521.320313,491
6731,-21,392.5574341,7.5019155,59419,161146,1931.37085,644,297.1231384,615125.9375,35,5479.898926,491
6732,-21,391.328949,7.5025597,59419,161146,1831.37085,644,297.1255493,607848.4375,35,5438.477539,491
6733,-21,389.8005676,7.5032043,59419,161125,1731.37085,644,297.1279907,600476.1875,35,5397.056152,491
6734,-21,387.4408569,7.5044947,59419,161126,1531.37085,644,297.132843,585381.3125,35,5314.213379,491
6735,-21,386.3686829,7.5064926,59077,161105,1431.37085,644,297.1352844,577801.75,35,5272.791992,491
6736,-21,385.2965088,7.5085115,59077,161105,1331.37085,644,297.1377258,570351.5,35,5231.371094,491
6737,-21,384.2243347,7.5105305,59077,161074,1231.37085,644,297.1401367,563093.75,35,5189.949707,491
6738,-24,383.1521606,7.5125494,59077,161053,1131.37085,644,297.1425781,556017.25,35,5148.52832,491
6739,-24,382.0799866,7.5145679,59077,161032,1048.528198,644,297.144989,549046.875,35,5107.106934,491
6740,-24,381.0078125,7.5165858,59077,161011,948.5281372,644,297.1474304,542059.3125,35,5065.685547,491
6741,-24,379.9356079,7.5186038,59077,161011,848.5281372,644,297.1498413,535173.625,35,5024.26416,491
6742,-24,378.8634338,7.5206218,59077,161011,807.1068115,644,297.1522827,528175.0625,35,4982.842773,491
6743,-24,377.7912598,7.5226393,59077,160990,707.1068115,644,297.1546936,520993.625,35,4941.421387,491
6744,-24,376.7190857,7.5233335,58636,160990,624.2640991,644,297.1571045,513720.0313,35,4900,491
6745,-24,375.6469421,7.523983,58636,160981,524.2640991,644,297.1595459,506502.5938,35,4941.421387,491
6746,-24,374.5747681,7.5246377,58636,160951,424.2640686,644,297.1619568,499260.25,35,4982.842773,506
6747,-28,373.502594,7.5252976,58636,160930,382.8427124,644,297.1643677,491905.625,35,5024.26416,506
6748,-28,372.4304199,7.5259624,58636,160930,282.8427124,644,297.1668091,484453.6563,35,5065.685547,506
6749,-28,371.3582458,7.5266318,58636,160930,200,644,297.16922,477046.8438,35,5107.106934,506
6750,-28,370.2860718,7.5273066,58636,160930,100,644,297.1716309,470031.2813,35,5148.52832,506
6751,-28,369.2138977,7.5279865,58636,160921,0,644,297.1740417,463309.7188,35,5189.949707,506
6752,-28,368.1417542,7.5286713,58636,160912,100,644,297.1764832,456676.3125,35,5231.371094,506
6753,-28,367.0695801,7.5282755,58245,160912,200,644,297.178894,450171.2188,35,5272.791992,506
6754,-28,365.988678,7.5278077,58245,160911,282.8427124,644,297.1813049,444077.5938,35,5314.213379,506
6755,-20,397.1251221,7.4987993,59701,161158,2389.949463,644,297.1137695,645353.3125,35,5587.005859,491
6756,-20,396.5889587,7.4994655,59419,161158,2289.949463,644,297.1161804,641188.6875,35,5545.584473,491
6757,-20,395.9373169,7.5001135,59419,161158,2189.949463,644,297.1186218,636766.4375,35,5504.163086,491
6758,-20,394.8194275,7.5007615,59419,161158,2089.949463,644,297.1210327,631706.0625,35,5462.741699,491
6759,-21,393.7973328,7.5014095,59419,161137,1989.949463,644,297.1234436,625312.3125,35,5421.320313,491
6760,-21,392.9989319,7.5020585,59419,161137,1889.949463,644,297.125885,618355.5625,35,5379.898926,491
6761,-21,391.8022156,7.5027075,59419,161137,1789.949463,644,297.1282959,611156.4375,35,5338.477539,491
6762,-21,390.348999,7.5033565,59419,161116,1689.949463,644,297.1307068,604025.625,35,5297.056152,491
6763,-21,389.2076111,7.5040059,59419,161116,1589.949463,644,297.1331177,596791.25,35,5255.634766,491
6764,-21,387.4454041,7.5046558,59419,161096,1489.949463,644,297.1355591,589410.0625,35,5214.213379,491
6765,-21,386.3731995,7.5066066,59077,161075,1389.949463,644,297.13797,581922.625,35,5172.791992,491
6766,-21,385.3010254,7.5086222,59077,161054,1289.949463,644,297.1403809,574403.625,35,5131.371094,491
6767,-21,384.2288513,7.5106378,59077,161023,1189.949463,644,297.1427917,566919.25,35,5089.949707,491
6768,-24,383.1566772,7.5126529,59077,161023,1089.949463,644,297.1452026,559502.625,35,5048.52832,491
6769,-24,382.0845032,7.514668,59077,161023,989.9495239,644,297.147644,552143.375,35,5007.106934,491
6770,-24,381.0123291,7.5166831,59077,161023,907.1068115,644,297.1500549,544829.1875,35,4965.685547,491
6771,-24,379.940155,7.5186977,59077,161002,807.1068115,644,297.1524658,537814.875,35,4924.26416,491
6772,-24,378.867981,7.5207119,59077,161002,707.1068115,644,297.1548767,530760.1875,35,4882.842773,491
6773,-24,377.7958069,7.5227261,59077,160981,665.6854248,644,297.1572876,523592.0625,35,4841.421387,491
6774,-24,376.7236328,7.5235362,58636,160960,565.6854248,644,297.1596985,516458.7188,35,4800,491
6775,-24,375.6514587,7.5242629,58636,160960,482.8427124,644,297.1621094,509611.9063,35,4841.421387,491
6776,-24,374.5793152,7.5249944,58636,160951,382.8427124,644,297.1645203,502702.5625,35,4882.842773,506
6777,-28,373.5071411,7.5257311,58636,160951,282.8427124,644,297.1669312,495501.0313,35,4924.26416,506
6778,-28,372.434967,7.5264726,58636,160951,241.4213562,644,297.169342,487985.5313,35,4965.685547,506
6779,-28,371.362793,7.5272193,58636,160951,141.4213562,644,297.1717224,480329.125,35,5007.106934,506
6780,-28,370.2906189,7.5279708,58636,160951,100,644,297.1741333,472829.1875,35,5048.52832,506
6781,-28,369.2184753,7.5287275,58636,160942,0,644,297.1765442,465707.0313,35,5089.949707,506
6782,-28,368.1463013,7.529489,58636,160933,100,644,297.1789551,458640.625,35,5131.371094,506
6783,-28,367.0663147,7.5290241,58245,160933,200,644,297.181366,451721.7813,35,5172.791992,506
6784,-28,365.9441528,7.5284314,58245,160932,300,644,297.1837769,445425.2813,35,5214.213379,506
6785,-20,396.619751,7.499589,59419,161158,2248.528076,644,297.118988,644457.5625,35,5445.584473,491
6786,-20,395.9752808,7.5002418,59419,161158,2148.528076,644,297.1213989,639657.3125,35,5404.163086,491
6787,-20,394.8342896,7.5008941,59419,161158,2048.528076,644,297.1238098,634333.1875,35,5362.741699,491
6788,-21,394.1674194,7.5015473,59419,161137,1948.528198,644,297.1262207,628169.8125,35,5321.320313,491
6789,-21,393.0302429,7.5022006,59419,161143,1848.528198,644,297.1286316,621397.9375,35,5279.898926,491
6790,-21,391.8401184,7.5028543,59419,161116,1748.528198,644,297.131012,614316,35,5238.477539,491
6791,-21,390.3892822,7.5035081,59419,161095,1648.528198,644,297.1334229,607517.4375,35,5197.056152,491
6792,-21,389.2501526,7.5041628,59419,161074,1548.528198,644,297.1358337,600608.1875,35,5155.634766,491
6793,-21,387.445343,7.504817,59419,161054,1448.528198,644,297.1382446,593466.9375,35,5114.213379,491
6794,-21,385.3009949,7.5087328,59077,161045,1248.528198,644,297.1430664,578506.625,35,5031.371094,491
6795,-21,384.2287903,7.510745,59077,161035,1148.528198,644,297.1454773,570799.375,35,4989.949707,491
6796,-24,383.1566162,7.5127568,59077,161014,1048.528198,644,297.1478577,563075.125,35,4948.52832,491
6797,-24,379.940094,7.5187912,59077,160993,765.6854248,644,297.1550598,540632.6875,35,4824.26416,491
6798,-24,378.8679199,7.5208025,59077,160972,665.6854248,644,297.1574707,533385.125,35,4782.842773,491
6799,-24,377.7957458,7.5228133,59077,160972,565.6854248,644,297.1598816,526128.125,35,4741.421387,491
6800,-24,376.7235718,7.5237341,58636,160972,524.2640991,644,297.162262,519011.5313,35,4700,491
6801,-24,375.6514282,7.5245376,58636,160972,424.2640686,644,297.1646729,512530.4063,35,4741.421387,491
6802,-24,374.5792542,7.5253458,58636,160963,341.4213562,644,297.1670532,505975.2813,35,4782.842773,506
6803,-28,373.5070801,7.5261598,58636,160963,241.4213562,644,297.1694641,498971.4375,35,4824.26416,506
6804,-28,372.434906,7.526978,58636,160963,141.4213562,644,297.171875,491487.2188,35,4865.685547,506
6805,-28,371.3627319,7.5278015,58636,160963,100,644,297.1742554,483726.625,35,4907.106934,506
6806,-28,370.2905884,7.5286303,58636,160963,0,644,297.1766357,475995.9688,35,4948.52832,506
6807,-28,369.2184143,7.5294638,58636,160963,0,644,297.1790466,468475.0625,35,4989.949707,506
6808,-28,368.1462402,7.5303025,58636,160954,100,644,297.181427,460971.6563,35,5031.371094,506
6809,-28,367.0658875,7.5297804,58245,160954,200,644,297.1838379,453667.0313,35,5072.791992,506
6810,-28,365.9415588,7.5290637,58245,160953,300,644,297.1862183,447011.5313,35,5114.213379,506
6811,-18,396.0000916,7.5003695,59419,161155,2107.10669,644,297.124176,642765.6875,35,5304.163086,491
6812,-18,394.8421021,7.5010271,59419,161134,2007.106812,644,297.1265564,637386.75,35,5262.741699,491
6813,-21,394.1885681,7.5016847,59419,161113,1907.106812,644,297.1289673,631446.6875,35,5221.320313,491
6814,-21,393.3476257,7.5023427,59419,161098,1807.106812,644,297.1313477,624939.8125,35,5179.898926,491
6815,-21,391.7907715,7.5030012,59419,161071,1707.106812,644,297.1337585,618149.5,35,5138.477539,491
6816,-21,390.4176636,7.5036597,59419,161071,1607.106812,644,297.1361389,611430.625,35,5097.056152,491
6817,-21,388.8799744,7.5043187,59419,161072,1507.106812,644,297.1385498,604639.9375,35,5055.634766,491
6818,-21,387.445282,7.5049782,59419,161072,1407.106812,644,297.1409302,597603.0625,35,5014.213379,491
6819,-21,386.3731079,7.506835,59077,161051,1307.106812,644,297.1433411,590228.25,35,4972.791992,491
6820,-26,379.9400635,7.5188851,59077,160999,707.1068115,644,297.1576843,543593.875,35,4724.26416,491
6821,-26,378.8678894,7.5208931,59077,160999,624.2640991,644,297.1600647,536205.1875,35,4682.842773,491
6822,-26,377.7957153,7.5229001,59077,160999,524.2640991,644,297.1624756,528931.1875,35,4641.421387,491
6823,-26,376.7235413,7.5239267,58636,160999,424.2640686,644,297.164856,521956.9063,35,4600,491
6824,-26,375.6513672,7.524807,58636,160990,382.8427124,644,297.1672363,515582.5938,35,4641.421387,491
6825,-26,374.5791931,7.5256925,58636,160981,282.8427124,644,297.1696167,509163.8125,35,4682.842773,506
6826,-33,373.507019,7.5265832,58636,160981,200,644,297.1719971,502264,35,4724.26416,506
6827,-33,372.434845,7.5274787,58636,160981,100,644,297.1743774,494808.8438,35,4765.685547,506
6828,-33,371.3627014,7.528379,58636,160981,0,644,297.1767883,487010.5625,35,4807.106934,506
6829,-33,370.2905273,7.5292845,58636,160975,100,644,297.1791687,479199.5,35,4848.52832,506
6830,-33,369.2183533,7.5301948,58636,160975,100,644,297.1815491,471593.875,35,4889.949707,506
6831,-33,368.1461792,7.5311103,58636,160966,141.4213562,644,297.1839294,463976.6563,35,4931.371094,506
6832,-21,394.2022705,7.5018215,59419,161090,1865.685425,644,297.1317139,635430.375,35,5121.320313,491
6833,-21,393.366272,7.5024843,59419,161090,1765.685425,644,297.1340942,629086.4375,35,5079.898926,491
6834,-21,391.8023376,7.5031476,59419,161090,1665.685425,644,297.1365051,622442.25,35,5038.477539,491
6835,-21,390.907959,7.5038109,59419,161075,1565.685425,644,297.1388855,615741.9375,35,4997.056152,491
6836,-26,382.0843506,7.5149703,59077,161018,865.6854248,644,297.1555481,561508.125,35,4707.106934,491
6837,-26,379.9400024,7.5189795,59077,161018,665.6854248,644,297.1603088,546578.0625,35,4624.26416,491
6838,-26,378.8678284,7.520977,59077,161018,565.6854248,644,297.1626892,539200.5,35,4582.842773,491
6839,-26,377.7956543,7.5229225,59077,161018,482.8427124,644,297.1650391,531947,35,4541.421387,491
6840,-26,376.7234802,7.5239897,58636,161018,382.8427124,644,297.1674194,524976.1875,35,4500,491
6841,-26,375.6513062,7.5248885,58636,161009,282.8427124,644,297.1697998,518674.5938,35,4541.421387,491
6842,-26,374.5791321,7.5257926,58636,161009,241.4213562,644,297.1721802,512282.7188,35,4582.842773,506
6843,-33,373.506958,7.5267024,58636,161009,141.4213562,644,297.1745605,505382.4688,35,4624.26416,506
6844,-33,372.4348145,7.527617,58636,161009,100,644,297.1769104,497909.375,35,4665.685547,506
6845,-33,371.3626404,7.5285378,58636,161009,0,644,297.1792908,490071,35,4707.106934,506
6846,-33,370.2904663,7.5294633,58636,160982,100,644,297.1816711,482191.9375,35,4748.52832,506
6847,-33,369.2182922,7.5303941,58636,160973,200,644,297.184021,474522,35,4789.949707,506
6848,-33,368.1461182,7.5313306,58636,160964,241.4213562,644,297.1864014,467169.4375,35,4831.371094,506
6849,-18,395.4866943,7.5011435,59419,161117,1924.264038,644,297.1321106,645305.25,35,5062.741699,491
6850,-21,394.2110596,7.5017819,59419,161096,1824.264038,644,297.134491,639900.25,35,5021.320313,491
6851,-21,393.3788757,7.502418,59419,161096,1724.264038,644,297.1368408,633670.625,35,4979.898926,491
6852,-21,391.8091125,7.5030522,59419,161096,1624.264038,644,297.1392212,627091.625,35,4938.477539,491
6853,-21,390.9324646,7.5036845,59419,161081,1524.264038,644,297.1416016,620369.9375,35,4897.056152,491
6854,-21,386.3729858,7.5065942,59077,161055,1224.264038,644,297.1487122,598252.875,35,4772.791992,491
6855,-21,385.3008118,7.5084567,59077,161046,1124.264038,644,297.1510925,589715.1875,35,4731.371094,491
6856,-21,384.2286377,7.5103087,59077,161036,1024.264038,644,297.1534424,580748.5,35,4689.949707,491
6857,-26,383.1564636,7.5121517,59077,161036,924.2640991,644,297.1558228,571923.125,35,4648.52832,491
6858,-26,382.0842896,7.5139842,59077,161036,824.2640991,644,297.1581726,563993,35,4607.106934,491
6859,-26,381.0121155,7.5158072,59077,161036,724.2640991,644,297.160553,556643.4375,35,4565.685547,491
6860,-26,379.9399414,7.5176206,59077,161036,624.2640991,644,297.1629028,549558.5625,35,4524.26416,491
6861,-26,378.8677673,7.519424,59077,161036,524.2640991,644,297.1652832,542333.0625,35,4482.842773,491
6862,-26,376.7234192,7.5223541,58636,161036,341.4213562,644,297.1700134,528416,35,4400,491
6863,-26,375.6512756,7.5233355,58636,161027,241.4213562,644,297.1723633,521960.0313,35,4441.421387,491
6864,-26,374.5791016,7.5243225,58636,161027,141.4213562,644,297.1747437,515406.9688,35,4482.842773,506
6865,-33,373.5069275,7.5253143,58636,161027,100,644,297.1770935,508401.625,35,4524.26416,506
6866,-33,372.4347534,7.5263119,58636,161006,0,644,297.1794434,500871.4375,35,4565.685547,506
6867,-33,371.3625793,7.5273147,58636,161006,100,644,297.1818237,493003.8438,35,4607.106934,506
6868,-33,370.2904053,7.5283227,58636,161006,141.4213562,644,297.1841736,485116.7188,35,4648.52832,506
6869,-33,369.2182617,7.529336,58636,160997,241.4213562,644,297.1865234,477498.3125,35,4689.949707,506
6870,-33,368.1460876,7.530355,58636,160991,341.4213562,644,297.1889038,470358.5313,35,4731.371094,506
6871,-18,395.4996033,7.501009,59626,161123,1882.842773,644,297.1348877,649467.625,35,4962.741699,491
6872,-21,394.2166138,7.5016174,59626,161102,1782.842773,644,297.1372375,644119.3125,35,4921.320313,491
6873,-21,393.5510254,7.5022235,59626,161081,1682.842773,644,297.1395874,638210.625,35,4879.898926,491
6874,-21,392.6295776,7.5028276,59626,161081,1582.842773,644,297.1419678,631841.375,35,4838.477539,491
6875,-21,390.9501343,7.5034299,59626,161087,1482.842773,644,297.1443176,625140.75,35,4797.056152,491
6876,-21,387.8851013,7.5046287,59626,161082,1282.842773,644,297.1490479,610481.5625,35,4714.213379,491
6877,-21,386.3729553,7.5061126,59228,161082,1182.842773,644,297.1513977,602170,35,4672.791992,491
6878,-21,385.3007813,7.507823,59228,161073,1082.842773,644,297.1537476,593094.375,35,4631.371094,491
6879,-21,384.2286072,7.5095239,59228,161063,982.8427124,644,297.1561279,583523.8125,35,4589.949707,491
6880,-26,383.1564331,7.5112147,59228,161063,882.8427124,644,297.1584778,574140.875,35,4548.52832,491
6881,-26,382.084259,7.5128961,59228,161063,782.8427124,644,297.1608276,566329.9375,35,4507.106934,491
6882,-26,379.9399109,7.5162287,59228,161063,582.8427124,644,297.1655273,552357.125,35,4424.26416,491
6883,-26,376.7233887,7.5207138,58757,161063,282.8427124,644,297.1725769,531828.0625,35,4300,491
6884,-26,375.6512146,7.5217776,58757,161033,200,644,297.1749268,525235.625,35,4341.421387,491
6885,-26,374.5790405,7.5228467,58757,161024,100,644,297.1772766,518498.375,35,4382.842773,506
6886,-33,373.5068665,7.523921,58757,161024,0,644,297.1796265,511357.9375,35,4424.26416,506
6887,-33,372.4347229,7.525001,58757,161024,100,644,297.1819763,503758.25,35,4465.685547,506
6888,-33,371.3625488,7.5260859,58757,161024,141.4213562,644,297.1843262,495869.75,35,4507.106934,506
6889,-33,370.2903748,7.5271764,58757,161024,241.4213562,644,297.186676,488012.0938,35,4548.52832,506
6890,-33,369.2182007,7.5282722,58757,161015,282.8427124,644,297.1890259,480540.875,35,4589.949707,506
6891,-33,368.1460266,7.5293736,58757,161009,382.8427124,644,297.1913757,473640.9063,35,4631.371094,506
6892,-18,395.5089722,7.5008764,59626,161108,1841.421387,644,297.1376343,653576.25,35,4862.741699,491
6893,-21,394.2200012,7.5014548,59626,161108,1741.421387,644,297.1399841,648359.0625,35,4821.320313,491
6894,-21,393.5631409,7.5020308,59626,161108,1641.421387,644,297.142334,642722.125,35,4779.898926,491
6895,-21,392.6445313,7.502605,59626,161108,1541.421387,644,297.1446838,636539.9375,35,4738.477539,491
6896,-21,388.3848877,7.5043154,59626,161109,1241.421387,644,297.1517334,614732.3125,35,4614.213379,491
6897,-21,386.3781738,7.505641,59228,161109,1141.421387,644,297.1540833,606040.1875,35,4572.791992,491
6898,-21,385.3059998,7.5071998,59228,161100,1041.421387,644,297.1564331,596558.375,35,4531.371094,491
6899,-21,384.2338257,7.508749,59228,161090,941.4213867,644,297.158783,586652.6875,35,4489.949707,491
6900,-26,383.1616516,7.5102878,59228,161090,841.4213867,644,297.1611328,577123.25,35,4448.52832,491
6901,-26,376.7286377,7.5190682,58757,161069,241.4213562,644,297.1751709,535156.4375,35,4200,491
6902,-26,375.6564636,7.5202141,58757,161060,141.4213562,644,297.1775208,528433.25,35,4241.421387,491
6903,-26,374.5842896,7.5213656,58757,161051,100,644,297.1798401,521520,35,4282.842773,506
6904,-33,373.5121155,7.5225224,58757,161051,0,644,297.1821899,514244.375,35,4324.26416,506
6905,-33,372.4399414,7.5236845,58757,161051,100,644,297.1845093,506572.4063,35,4365.685547,506
6906,-33,371.3677979,7.5248523,58757,161051,200,644,297.1868591,498647.3438,35,4407.106934,506
6907,-33,370.2956238,7.5260253,58757,161051,282.8427124,644,297.189209,490743.0625,35,4448.52832,506
6908,-33,369.2234497,7.5272036,58757,161042,382.8427124,644,297.1915283,483206.6875,35,4489.949707,506
6909,-33,368.1427612,7.5283871,58757,161027,424.2640686,644,297.1938782,476497.4375,35,4531.371094,506
6910,-18,395.5158081,7.5007463,59626,161117,1800,644,297.1404114,657617.125,35,4762.741699,491
6911,-21,394.2219238,7.5012941,59626,161117,1700,644,297.1427612,652595.6875,35,4721.320313,491
